Nummer;Name;Name mit Ort;Globale ID;GKZ;Ort;Teilort;Landkreis;Tarifzonen;Verkehrsmittel;Linien (EFA);Linien (DIVA);Anzahl Linien;Betriebszweige;X-Koordinate;Y-Koordinate
4492;Feuersee;Kappishäusern Feuersee;de:08116:4492;8116046;Neuffen;Kappishäusern;ES;70;"Bus;Ruftaxi";192,199,RT192;31192_,31199_,50192_;3;31,5;9,329265349;48,54720822
4493;Linde;Kappishäusern Linde;de:08116:4493;8116046;Neuffen;Kappishäusern;ES;70;"Ruftaxi;Bus";192,199,RT192;31192_,31199_,50192_;3;31,5;9,323057001;48,55065208
4496;Feuersee;Schorndorf Feuersee;de:08119:4496;8119067;Schorndorf;Schorndorf;WN;52;Ruftaxi;RT262;50262_;1;50;9,53120733;48,80248926
4497;Rems-Murr-Klinik;Schorndorf Rems-Murr-Klinik;de:08119:4497;8119067;Schorndorf;Schorndorf;WN;52;"Bus;Ruftaxi";242,260,262,RT260,RT262;31242_,31260_,31260q,31262_,31262q,50260_,50262_;7;31,5;9,527963223;48,79690192
4498;Vier Pappeln;Schorndorf Vier Pappeln;de:08119:4498;8119067;Schorndorf;Schorndorf;WN;52;"Ruftaxi;Bus";262,RT260,RT262;31262_,31262q,50260_,50262_;4;31,5;9,52632492;48,78993133
4500;Rathaus;Schlichten Rathaus;de:08119:4500;8119067;Schorndorf;Schlichten;WN;52;Ruftaxi;RT260,RT262;50260_,50262_;2;50;9,503854727;48,77081508
4501;Kirche;Schlichten Kirche;de:08119:4501;8119067;Schorndorf;Schlichten;WN;52;"Bus;Ruftaxi";261,262,RT262;31261_,31261q,31262_,31262q,50262_;5;31,5;9,502868404;48,77149383
4502;Abzweigung Baiereck;Thomashardt Abzw. Baiereck;de:08116:4502;8116037;Lichtenwald;Thomashardt;ES;51,52;Bus;261,262;31261_,31261q,31262_,31262q;4;31;9,494274032;48,76632444
4503;Hegenloher Straße;Thomashardt Hegenloher Straße;de:08116:4503;8116037;Lichtenwald;Thomashardt;ES;51;"Ruftaxi;Bus";262,RT262;31262_,31262q,50262_;3;31,5;9,483652798;48,75245825
4504;Nachbarschaftsschule;Thomash. Nachbarschaftsschule;de:08116:4504;8116037;Lichtenwald;Thomashardt;ES;51;"Bus;Ruftaxi";262,RT262;31262_,31262q,50262_;3;31,5;9,482502034;48,74448677
4505;Kirche;Hegenlohe Kirche;de:08116:4505;8116037;Lichtenwald;Hegenlohe;ES;51;"Bus;Ruftaxi";262,RT262;31262_,31262q,50262_;3;31,5;9,476060504;48,73335394
4506;Bannmühle;Reichenbach (F) Bannmühle;de:08116:4506;8116058;Reichenbach (F);Reichenbach (F);ES;41,51;Bus;262;31262_,31262q;2;31;9,465573408;48,72534858
4507;Reichenbachstraße;Reichenb.(F) Reichenbachstr.;de:08116:4507;8116058;Reichenbach (F);Reichenbach (F);ES;41,51;Bus;262;31262_,31262q;2;31;9,46378214;48,71827872
4508;Blumenstraße;Reichenbach (F) Blumenstraße;de:08116:4508;8116058;Reichenbach (F);Reichenbach (F);ES;41,51;Bus;262;31262_,31262q;2;31;9,465204066;48,71331811
4509;Rathaus;Mötzingen Rathaus;de:08115:4509;8115034;Mötzingen;Mötzingen;BB;77;"Bus;Ruftaxi;Nachtbus";774,777,778,790,N70,RT774,RT790;31774_,31777_,31778_,31790_,31790q,34070_,50774_,50790_;8;31,34,50;8,774676577;48,53434099
4510;Bondorf;Bondorf;de:08115:4510;8115004;Bondorf;Bondorf;BB;77;"SEV-Bus;R-Bahn;Bus;Ruftaxi";R7,R74,R7E,778,RT627,7627;11007_,11074_,31007e,31778_,50627_,71627_;6;11,31,50,71;8,82795875;48,52245431
4512;Herrenberg;Herrenberg;de:08115:4512;8115021;Herrenberg;Herrenberg;BB;68;"Bus;Nachtbus;S-Bahn;Ruftaxi;R-Bahn;SEV-Bus";S1,S11,R7,R74,R73,R7E,773,775,779,780,781,782,790,791,794,N70,N77,N80,RT773,RT774,RT780,RT782,RT790,RT794;10001_,10011_,11007_,11074_,12073_,31007e,31773_,31775_,31779_,31780_,31781_,31782_,31790_,31790q,31791_,31794_,34070_,34077_,34080_,50773_,50774_,50780_,50782_,50790_,50794_;25;10,11,12,31,34,50;8,862625253;48,59395683
4513;Berliner Straße;Herrenberg Berliner Straße;de:08115:4513;8115021;Herrenberg;Herrenberg;BB;68;"Bus;Ruftaxi";770,774,780,RT774,RT780,7794;31770_,31774_,31780_,50774_,50780_,76794_;6;31,50,76;8,855978179;48,59548649
4516;Kallenberg Rasthaus;Münch. Kallenberg Rasthaus;de:08118:4516;8118080;Korntal-Münchingen;Münchingen;LB;20,34,36;Bus;501,612;31501_,31612_,31612q;3;31;9,132058667;48,84555278
4518;Müllerheim;Münchingen Müllerheim;de:08118:4518;8118080;Korntal-Münchingen;Münchingen;LB;36;Bus;501,612,612A;31501_,31612_,31612a,31612q;4;31;9,118970846;48,85347129
4519;Kornwestheimer Straße;Münchingen Kornwestheimer Str.;de:08118:4519;8118080;Korntal-Münchingen;Münchingen;LB;36;Bus;612,612A;31612_,31612a,31612q;3;31;9,111256074;48,85250787
4520;Sportzentrum;Münchingen Sportzentrum;de:08118:4520;8118080;Korntal-Münchingen;Münchingen;LB;36;"Bus;Nachtbus";501,612,612A,N55;31501_,31612_,31612a,31612q,34055_;5;31,34;9,103064929;48,85166126
4521;Danziger Straße;Münchingen Danziger Straße;de:08118:4521;8118080;Korntal-Münchingen;Münchingen;LB;36;Bus;501,612;31501_,31612_,31612q;3;31;9,096172756;48,85301609
4522;Ziegeleistraße;Münchingen Ziegeleistraße;de:08118:4522;8118080;Korntal-Münchingen;Münchingen;LB;36;"Nachtbus;Bus";501,535,612,N55;31501_,31535_,31612_,31612q,34055_;5;31,34;9,094756412;48,85343991
4523;Stiegelplatz;Münchingen Stiegelplatz;de:08118:4523;8118080;Korntal-Münchingen;Münchingen;LB;36;"Nachtbus;Bus";501,535,612,N55;31501_,31535_,31612_,31612q,34055_;5;31,34;9,09142014;48,85465657
4524;Sägmühle;Hemmingen Sägmühle;de:08118:4524;8118027;Hemmingen;Hemmingen;LB;46;Bus;612;31612_,31612q;2;31;9,052423633;48,85805319
4525;Hermann-Essig-Straße;Schwieberdingen H.-Essig-Str.;de:08118:4525;8118067;Schwieberdingen;Schwieberdingen;LB;36,46;"Bus;Nachtbus";501,502,503,504,N55;31501_,31502_,31503_,31504_,34055_;5;31,34;9,08320796;48,87387025
4526;Rathaus;Hemmingen Rathaus;de:08118:4526;8118027;Hemmingen;Hemmingen;LB;46;"Bus;Nachtbus";501,502,531A,534,612,N55;31501_,31502_,31531a,31534_,31534q,31612_,31612q,34055_;8;31,34;9,034658105;48,86532572
4527;Hemmingen;Hemmingen;de:08118:4527;8118027;Hemmingen;Hemmingen;LB;46;"Bus;Nachtbus;R-Bahn";R61,R61E,501,502,531A,534,612,651,N55;12061_,31061e,31501_,31502_,31531a,31534_,31534q,31612_,31612q,31651_,34055_;11;12,31,34;9,032029233;48,86789827
4528;Schauchert;Hemmingen Schauchert;de:08118:4528;8118027;Hemmingen;Hemmingen;LB;46;Bus;501,612;31501_,31612_,31612q;3;31;9,025419168;48,86926677
4529;Hemminger Straße;Heimerdingen Hemminger Straße;de:08118:4529;8118011;Ditzingen;Heimerdingen;LB;46;"Ruftaxi;Bus;Nachtbus";620,623,N65,RT657;31620_,31623_,31623q,34065_,50657_;5;31,34,50;8,983318881;48,852561
4530;Weissacher Straße;Heimerdingen Weissacher Straße;de:08118:4530;8118011;Ditzingen;Heimerdingen;LB;46;"Bus;Nachtbus";620,623,N65;31620_,31623_,31623q,34065_;4;31,34;8,980688979;48,85263254
4531;Wiesenäckerstraße;Heimerdingen Wiesenäckerstraße;de:08118:4531;8118011;Ditzingen;Heimerdingen;LB;46;"Bus;Nachtbus";620,623,N65;31620_,31623_,31623q,34065_;4;31,34;8,978808868;48,8518499
4532;Ölmühle;Weissach Ölmühle;de:08115:4532;8115052;Weissach (BB);Weissach (BB);BB;56;Bus;620;31620_;1;31;8,961725178;48,84725953
4533;Bahnhofstraße;Weissach Bahnhofstraße;de:08115:4533;8115052;Weissach (BB);Weissach (BB);BB;56;"Nachtbus;Bus";620,633,634,634A,636,N62;31620_,31633_,31634_,31634a,31636_,34062_;6;31,34;8,932146614;48,8465087
4534;Marktplatz;Weissach Marktplatz;de:08115:4534;8115052;Weissach (BB);Weissach (BB);BB;56;"Bus;Nachtbus";620,633,634,634A,636,N62,765A;31620_,31633_,31634_,31634a,31636_,34062_,77765a;7;31,34,77;8,926805377;48,84676624
4535;Schöckinger Straße;Hemmingen Schöckinger Straße;de:08118:4535;8118027;Hemmingen;Hemmingen;LB;46;Bus;651;31651_;1;31;9,030554397;48,8634745
4536;Heimerdingen;Heimerdingen;de:08118:4536;8118011;Ditzingen;Heimerdingen;LB;46;"R-Bahn;Bus;Nachtbus";R61,R61E,620,623,N65;12061_,31061e,31620_,31623_,31623q,34065_;6;12,31,34;8,986071648;48,85159918
4537;Ortsmitte;Warmbronn Ortsmitte;de:08115:4537;8115028;Leonberg;Warmbronn;BB;36,37,46,47;"Ruftaxi;Bus";631,632,RT632;31631_,31632_,50632_;3;31,5;8,988951495;48,76327689
4538;Hauptstraße 77;Warmbronn Hauptstraße 77;de:08115:4538;8115028;Leonberg;Warmbronn;BB;36,37,46,47;"Bus;Ruftaxi";631,632,747,RT632;31631_,31632_,31747_,50632_;4;31,5;8,984475726;48,76553349
4539;Lauerhalde;Warmbronn Lauerhalde;de:08115:4539;8115028;Leonberg;Warmbronn;BB;36,37,46,47;"Bus;Ruftaxi";631,632,RT632;31631_,31632_,50632_;3;31,5;8,981196004;48,76957959
4540;Hertichstraße 33;Eltingen Hertichstraße 33;de:08115:4540;8115028;Leonberg;Eltingen;BB;46;Bus;631,632;31631_,31632_;2;31;9,002364557;48,78652261
4541;Niederhofen;Eltingen Niederhofen;de:08115:4541;8115028;Leonberg;Eltingen;BB;46;"Ruftaxi;Bus";631,632,RT632;31631_,31632_,50632_;3;31,5;9,000935764;48,78949012
4543;Brennerstraße;Eltingen Brennerstraße;de:08115:4543;8115028;Leonberg;Eltingen;BB;46;"Bus;Ruftaxi";631,632,651,RT632;31631_,31632_,31651_,50632_;4;31,5;9,003426586;48,79369848
4546;August-Lämmle-Schule;Ramtel August-Lämmle-Schule;de:08115:4546;8115028;Leonberg;Ramtel;BB;46;Bus;632;31632_;1;31;9,026534411;48,78897437
4547;Albert-Schweitzer-Gymnasium;Leonb. A.-Schweitzer-Gymnasium;de:08115:4547;8115028;Leonberg;Leonberg;BB;46;"Bus;Ruftaxi;Nachtbus";631,632,633,634,635,651,652,653,653A,N62,RT632;31631_,31632_,31633_,31634_,31635_,31651_,31652_,31653_,31653a,34062_,50632_;11;31,34,50;9,009551875;48,79683643
4548;Gebersheimer-/Roseggerstraße;Elt. Gebersh.-/Roseggerstr.;de:08115:4548;8115028;Leonberg;Eltingen;BB;46;"Bus;Ruftaxi";631,632,RT632;31631_,31632_,50632_;3;31,5;9,000663667;48,79296117
4549;Talackerstraße;Warmbronn Talackerstraße;de:08115:4549;8115028;Leonberg;Warmbronn;BB;36,37,46,47;"Bus;Ruftaxi";631,632,747,RT632;31631_,31632_,31747_,50632_;4;31,5;8,986612034;48,76286301
4550;Rathaus;Gebersheim Rathaus;de:08115:4550;8115028;Leonberg;Gebersheim;BB;46;"Bus;Ruftaxi;Nachtbus";634,653,653A,N62,RT653;31634_,31653_,31653a,34062_,50653_;5;31,34,50;8,977803731;48,81274227
4551;Mercedes-Benz Tor III;Sind. Merced.-Benz Tor III;de:08115:4551;8115045;Sindelfingen;Sindelfingen;BB;47,48;Bus;703,707,715,716,717,749;31703_,31707_,31715_,31716_,31717_,31749_;6;31;8,992645367;48,7059324
4552;Einkaufszentrum;Gerl. Einkaufszentrum;de:08118:4552;8118019;Gerlingen;Gerlingen;LB;36;Bus;635;31635_;1;31;9,076750578;48,80583023
4553;Weilimdorfer Straße;Gerlingen Weilimdorfer Str.;de:08118:4553;8118019;Gerlingen;Gerlingen;LB;36;Bus;635;31635_;1;31;9,069461441;48,80163548
4554;Leonberger Straße;Gerlingen Leonberger Str.;de:08118:4554;8118019;Gerlingen;Gerlingen;LB;36;Bus;635;31635_;1;31;9,058665478;48,80057144
4556;Dieselstraße;Rutesheim Dieselstr.;de:08115:4556;8115042;Rutesheim;Rutesheim;BB;46,56;"Bus;Nachtbus";634,634A,652,653,653A,655,N62;31634_,31634a,31652_,31653_,31653a,31655_,34062_;7;31,34;8,953668939;48,80670138
4557;Bosch;Rutesheim Bosch;de:08115:4557;8115042;Rutesheim;Rutesheim;BB;46,56;Bus;633,636,655;31633_,31636_,31655_;3;31;8,951111467;48,80468605
4558;Bahnhofstraße;Hemmingen Bahnhofstr.;de:08118:4558;8118027;Hemmingen;Hemmingen;LB;46;Bus;531A,534;31531a,31534_,31534q;3;31;9,030570271;48,86708937
4559;Drescherstraße;Rutesheim Drescherstr.;de:08115:4559;8115042;Rutesheim;Rutesheim;BB;56,46;Bus;633,634A,636,652,653,653A,655;31633_,31634a,31636_,31652_,31653_,31653a,31655_;7;31;8,936716006;48,80964289
4560;Friedhof;Münchingen Friedhof;de:08118:4560;8118080;Korntal-Münchingen;Münchingen;LB;36;Bus;535,612;31535_,31612_,31612q;3;31;9,089153406;48,85204161
4561;Geislinger Straße 51;Eltingen Geislinger Str. 51;de:08115:4561;8115028;Leonberg;Eltingen;BB;46;Bus;632,651;31632_,31651_;2;31;8,990592435;48,79136919
4562;Geislinger Straße 21;Eltingen Geislinger Str. 21;de:08115:4562;8115028;Leonberg;Eltingen;BB;46;Bus;632,651;31632_,31651_;2;31;8,994974677;48,7923586
4563;Geislinger Straße 3;Eltingen Geislinger Str. 3;de:08115:4563;8115028;Leonberg;Eltingen;BB;46;Bus;632,651;31632_,31651_;2;31;8,997601386;48,79288023
4564;Porsche;Weissach Porsche;de:08115:4564;8115052;Weissach (BB);Weissach (BB);BB;56;Bus;634,636,652,653,765,765A;31634_,31636_,31652_,31653_,77765_,77765a;6;31,77;8,902570677;48,85191898
4565;Sportplatz;Flacht Sportplatz;de:08115:4565;8115052;Weissach (BB);Flacht;BB;56;"Bus;Nachtbus";633,634,634A,636,N62;31633_,31634_,31634a,31636_,34062_;5;31,34;8,910282357;48,82928266
4566;Ortsmitte;Flacht Ortsmitte;de:08115:4566;8115052;Weissach (BB);Flacht;BB;56;"Bus;Nachtbus";633,634,634A,636,N62;31633_,31634_,31634a,31636_,34062_;5;31,34;8,913161873;48,83389789
4567;Hohweg;Flacht Hohweg;de:08115:4567;8115052;Weissach (BB);Flacht;BB;56;"Bus;Nachtbus";633,634,634A,636,N62;31633_,31634_,31634a,31636_,34062_;5;31,34;8,91341495;48,83724321
4568;Flachter Straße;Weissach Flachter Str.;de:08115:4568;8115052;Weissach (BB);Weissach (BB);BB;56;"Nachtbus;Bus";634,634A,636,N62;31634_,31634a,31636_,34062_;4;31,34;8,922460375;48,84592714
4570;Eisgasse;Hemmingen Eisgasse;de:08118:4570;8118027;Hemmingen;Hemmingen;LB;46;"Nachtbus;Bus";R61E,501,502,531A,534,612,651,N55;31061e,31501_,31502_,31531a,31534_,31534q,31612_,31612q,31651_,34055_;10;31,34;9,031932491;48,86584807
4571;Hindenburgstraße;Weissach Hindenburgstr.;de:08115:4571;8115052;Weissach (BB);Weissach (BB);BB;56;Bus;633,634,634A,636,765A;31633_,31634_,31634a,31636_,77765a;5;31,77;8,925018035;48,84845564
4572;Am Schlossberg;Höfingen Am Schlossberg;de:08115:4572;8115028;Leonberg;Höfingen;BB;36,46;"Bus;Ruftaxi";651,RT651;31651_,50651_;2;31,5;9,013027746;48,81536026
4574;Stadtgarten;Weil der Stadt Stadtgarten;de:08115:4574;8115050;Weil der Stadt;Weil der Stadt;BB;56;"Bus;Ruftaxi";663,666,670,749,766,RT663,RT670,RT766,670.2,880;31663_,31663q,31666_,31666q,31670_,31749_,31766_,50663_,50670_,50766_,76670_,76880_;12;31,50,76;8,86944411;48,75237723
4575;Merklinger Straße;Weil der Stadt Merklinger Str.;de:08115:4575;8115050;Weil der Stadt;Weil der Stadt;BB;56;"Bus;Ruftaxi";663,666,749,RT663;31663_,31663q,31666_,31666q,31749_,50663_;6;31,5;8,86799451;48,75547797
4577;Neuhauser Straße;Münklingen Neuhauser Str.;de:08115:4577;8115050;Weil der Stadt;Münklingen;BB;56;"Ruftaxi;Bus";663,666,749,RT663;31663_,31663q,31666_,31666q,31749_,50663_;6;31,5;8,81037234;48,77691666
4578;Neuenbühl;Flacht Neuenbühl;de:08115:4578;8115052;Weissach (BB);Flacht;BB;56;"Nachtbus;Bus";633,634,634A,636,N62;31633_,31634_,31634a,31636_,34062_;5;31,34;8,909109731;48,82242962
4579;Hohenzollernstraße;Schafhausen Hohenzollernstr.;de:08115:4579;8115050;Weil der Stadt;Schafhausen;BB;56;"Bus;Ruftaxi";670,766,RT670,RT766;31670_,31766_,50670_,50766_;4;31,5;8,896927191;48,72605713
4581;Grabenstraße;Weil der Stadt Grabenstr.;de:08115:4581;8115050;Weil der Stadt;Weil der Stadt;BB;56;"Bus;Ruftaxi";670,749,766,RT670,RT766,670.2;31670_,31749_,31766_,50670_,50766_,76670_;6;31,50,76;8,86775251;48,74920099
4582;Würmbrücke;Schafhausen Würmbrücke;de:08115:4582;8115050;Weil der Stadt;Schafhausen;BB;56;"Bus;Ruftaxi";670,766,RT670,RT766;31670_,31766_,50670_,50766_;4;31,5;8,889654851;48,72632021
4583;Weiler (BB);Schafhausen Weiler (BB);de:08115:4583;8115050;Weil der Stadt;Schafhausen;BB;56;"Ruftaxi;Bus;Nachtbus";670,766,N75,RT670,RT766;31670_,31766_,34075_,50670_,50766_;5;31,34,50;8,89580243;48,7244105
4584;Magstadter Straße;Schafhausen Magstadter Str.;de:08115:4584;8115050;Weil der Stadt;Schafhausen;BB;56;"Ruftaxi;Nachtbus;Bus";670,766,N75,RT670,RT766;31670_,31766_,34075_,50670_,50766_;5;31,34,50;8,891190762;48,72632166
4585;Rathaus;Dätzingen Rathaus;de:08115:4585;8115054;Grafenau;Dätzingen;BB;56,57;"Bus;Nachtbus;Ruftaxi";670,749,766,N75,RT670,RT766;31670_,31749_,31766_,34075_,50670_,50766_;6;31,34,50;8,885761166;48,71706319
4587;Hauptstraße;Merklingen Hauptstraße;de:08115:4587;8115050;Weil der Stadt;Merklingen;BB;56;"Bus;Ruftaxi";663,666,749,RT663;31663_,31663q,31666_,31666q,31749_,50663_;6;31,5;8,853849828;48,76511881
4588;Ortsmitte;Merklingen Ortsmitte;de:08115:4588;8115050;Weil der Stadt;Merklingen;BB;56;"Ruftaxi;Bus";663,666,749,RT663;31663_,31663q,31666_,31666q,31749_,50663_;6;31,5;8,852003663;48,76847063
4589;Beethovenstraße;Merklingen Beethovenstr.;de:08115:4589;8115050;Weil der Stadt;Merklingen;BB;56;Bus;663,749;31663_,31663q,31749_;3;31;8,853767385;48,7748125
4590;Hausener Straße;Merklingen Hausener Str.;de:08115:4590;8115050;Weil der Stadt;Merklingen;BB;56;"Ruftaxi;Bus";663,666,749,RT663;31663_,31663q,31666_,31666q,31749_,50663_;6;31,5;8,846496771;48,77211436
4591;Im Tal;Münklingen Im Tal;de:08115:4591;8115050;Weil der Stadt;Münklingen;BB;56;"Bus;Ruftaxi";663,666,749,RT663;31663_,31663q,31666_,31666q,31749_,50663_;6;31,5;8,817659073;48,77480618
4592;Rathaus;Münklingen Rathaus;de:08115:4592;8115050;Weil der Stadt;Münklingen;BB;56;"Ruftaxi;Bus";663,666,749,RT663;31663_,31663q,31666_,31666q,31749_,50663_;6;31,5;8,81406605;48,77514216
4593;Würmtalstraße;Hausen (W) Würmtalstraße;de:08115:4593;8115050;Weil der Stadt;Hausen (W);BB;56;"Bus;Ruftaxi";663,666,749,RT663;31663_,31663q,31666_,31666q,31749_,50663_;6;31,5;8,833845372;48,78841803
4596;Ringstraße;Magstadt Ringstraße;de:08115:4596;8115029;Magstadt;Magstadt;BB;46,47,56;Bus;745,746;31745_,31746_;2;31;8,96839566;48,74608871
4597;Planstraße;Magstadt Planstraße;de:08115:4597;8115029;Magstadt;Magstadt;BB;46,47,56;Bus;746;31746_;1;31;8,963978684;48,74294908
4599;Hölderlinstraße;Magstadt Hölderlinstr.;de:08115:4599;8115029;Magstadt;Magstadt;BB;46,47,56;Bus;746;31746_;1;31;8,975076054;48,73774534
4600;Brühlstraße 22;Magstadt Brühlstr. 22;de:08115:4600;8115029;Magstadt;Magstadt;BB;46,47,56;Bus;745,746;31745_,31746_;2;31;8,960075235;48,7445035
4601;Büsnauer Straße 6;Warmbronn Büsnauer Str. 6;de:08115:4601;8115028;Leonberg;Warmbronn;BB;36,37,46,47;Bus;631,632,747;31631_,31632_,31747_;3;31;8,990094148;48,76287233
4602;Büsnauer Straße 41;Warmbronn Büsnauer Str. 41;de:08115:4602;8115028;Leonberg;Warmbronn;BB;36,37,46,47;Bus;631,632,747;31631_,31632_,31747_;3;31;8,993249723;48,7636369
4603;Eichholz;Sindelf. Eichholz;de:08115:4603;8115045;Sindelfingen;Sindelfingen;BB;47,48;"Bus;Nachtbus";701,703,708,N73;31701_,31703_,31708_,34073_;4;31,34;9,002211755;48,73067982
4604;Friedrich-Ebert-Straße;Sindelf. Friedrich-Ebert-Str.;de:08115:4604;8115045;Sindelfingen;Sindelfingen;BB;47,48;"Nachtbus;Bus";701,703,708,N73;31701_,31703_,31708_,34073_;4;31,34;9,008627485;48,72891697
4605;Eschenried;Sindelf. Eschenried;de:08115:4605;8115045;Sindelfingen;Sindelfingen;BB;47,48;"Nachtbus;Bus";701,703,708,N73;31701_,31703_,31708_,34073_;4;31,34;9,010543264;48,7252299
4606;Obere Vorstadt;Sindelf. Obere Vorstadt;de:08115:4606;8115045;Sindelfingen;Sindelfingen;BB;47,48;Bus;703,704,716;31703_,31704_,31716_;3;31;8,999710479;48,71360318
4607;Klostergarten;Sindelf. Klostergarten;de:08115:4607;8115045;Sindelfingen;Sindelfingen;BB;47,48;Bus;701,703,704,715;31701_,31703_,31704_,31715_;4;31;9,000104543;48,71294673
4608;Robert-Bosch-Straße;Darmsheim Robert-Bosch-Str.;de:08115:4608;8115045;Sindelfingen;Darmsheim;BB;47,48;Bus;717,718,732;31717_,31718_,31732_;3;31;8,940598745;48,69092711
4609;Domo;Sindelfingen Domo;de:08115:4609;8115045;Sindelfingen;Sindelfingen;BB;47,48;Bus;701,704,715,716;31701_,31704_,31715_,31716_;4;31;9,000253989;48,71122917
4610;Bachstraße;Sindelfingen Bachstr.;de:08115:4610;8115045;Sindelfingen;Sindelfingen;BB;47,48;Bus;703,704,715;31703_,31704_,31715_;3;31;8,993881542;48,70786585
4611;Calwer Straße;Sindelfingen Calwer Str.;de:08115:4611;8115045;Sindelfingen;Sindelfingen;BB;47,48;Bus;704,715,716;31704_,31715_,31716_;3;31;8,997115327;48,70709261
4612;Mercedes-Benz Tor I;Sindelf. Mercedes-Benz Tor I;de:08115:4612;8115045;Sindelfingen;Sindelfingen;BB;47,48;Bus;703,752,754,760,761,761A,763;31703_,31752_,31752q,31754_,31754q,31760_,31760q,31761_,31761a,31761q,31763_;11;31;9,001802439;48,69874758
4613;Dresdener Straße;Sindelfingen Dresdener Str.;de:08115:4613;8115045;Sindelfingen;Sindelfingen;BB;47,48;Bus;704,709;31704_,31709_;2;31;9,009138598;48,70084244
4614;Goldberg Wasserturm;Sindelf. Goldb. Wasserturm;de:08115:4614;8115045;Sindelfingen;Sindelfingen;BB;47,48;Bus;704,709,711;31704_,31709_,31711_;3;31;9,017085832;48,70037389
4615;Leipziger Straße;Sindelfingen Leipziger Str.;de:08115:4615;8115045;Sindelfingen;Sindelfingen;BB;47,48;Bus;704,706,709,711;31704_,31706_,31709_,31711_;4;31;9,019136451;48,69847614
4617;Abzweig Rauher Kapf;Böblingen Abzw. Rauher Kapf;de:08115:4617;8115003;Böblingen;Böblingen;BB;48,58;"Nachtbus;Bus";760,761,761A,N74;31760_,31760q,31761_,31761a,31761q,34074_,34074q;7;31,34;9,040452532;48,66720354
4619;Talstraße;Böblingen Talstraße;de:08115:4619;8115003;Böblingen;Böblingen;BB;48;Bus;705,728,731,732,763,766;31705_,31728_,31731_,31732_,31763_,31766_;6;31;9,000538742;48,68460239
4620;Calwer Straße;Böblingen Calwer Str.;de:08115:4620;8115003;Böblingen;Böblingen;BB;48;"Bus;Nachtbus";705,728,731,732,763,766,N75;31705_,31728_,31731_,31732_,31763_,31766_,34075_;7;31,34;8,997034819;48,68553759
4621;Calwer Straße (Hulb);Böblingen Calwer Str. (Hulb);de:08115:4621;8115003;Böblingen;Böblingen;BB;48;"Bus;Nachtbus";705,731,732,763,766,N75;31705_,31731_,31732_,31763_,31766_,34075_;6;31,34;8,987880832;48,68673305
4624;Calwer Brücke;Sindelf. Calwer Brücke;de:08115:4624;8115045;Sindelfingen;Sindelfingen;BB;47,48;Bus;707,717,718,749,766;31707_,31717_,31718_,31749_,31766_;5;31;8,989384437;48,70658862
4625;Sommerhofenstraße;Sindelfingen Sommerhofenstr.;de:08115:4625;8115045;Sindelfingen;Sindelfingen;BB;47,48;Bus;708;31708_;1;31;9,011643256;48,72131807
4626;Badezentrum;Sindelf. Badezentrum;de:08115:4626;8115045;Sindelfingen;Sindelfingen;BB;47,48;Bus;708;31708_;1;31;9,018315483;48,71902409
4627;Pflegeheim;Sindelf. Pflegeheim;de:08115:4627;8115045;Sindelfingen;Sindelfingen;BB;47,48;Bus;708;31708_;1;31;9,017307589;48,71276549
4628;Altenheim Burghalde;Sindelf. Altenheim Burghalde;de:08115:4628;8115045;Sindelfingen;Sindelfingen;BB;47,48;"Bus;Nachtbus";708,N73;31708_,34073_;2;31,34;9,017647932;48,71450998
4629;Burghaldenfriedhof;Sindelf. Burghaldenfriedhof;de:08115:4629;8115045;Sindelfingen;Sindelfingen;BB;47,48;Bus;708;31708_;1;31;9,013434427;48,71119235
4630;Haus der Vereine;Dagersh. Haus d. Vereine;de:08115:4630;8115003;Böblingen;Dagersheim;BB;47,48;"Bus;Nachtbus";731,732,763,766,N75;31731_,31732_,31763_,31766_,34075_;5;31,34;8,956817968;48,6890728
4631;Hauptstraße;Dagersheim Hauptstraße;de:08115:4631;8115003;Böblingen;Dagersheim;BB;47,48;"Bus;Nachtbus";731,732,763,766,N75;31731_,31732_,31763_,31766_,34075_;5;31,34;8,95122057;48,69070723
4632;Kirche;Dagersheim Kirche;de:08115:4632;8115003;Böblingen;Dagersheim;BB;47,48;Bus;717,731,732;31717_,31731_,31732_;3;31;8,951233158;48,69175036
4633;Schützenweg;Dagersheim Schützenweg;de:08115:4633;8115003;Böblingen;Dagersheim;BB;47,48;Bus;717,731,732;31717_,31731_,31732_;3;31;8,955537521;48,69336174
4635;Goethestraße;Dagersh. Goethestraße;de:08115:4635;8115003;Böblingen;Dagersheim;BB;47,48;Bus;731,732;31731_,31732_;2;31;8,962016892;48,69316619
4636;Goldberg Realschule;Sindelf. Goldb. Realschule;de:08115:4636;8115045;Sindelfingen;Sindelfingen;BB;47,48;Bus;712,732;31712_,31732_;2;31;9,010523762;48,69840535
4637;Alter Friedhof;Darmsheim Alter Friedhof;de:08115:4637;8115045;Sindelfingen;Darmsheim;BB;47,48;"Bus;Nachtbus";717,718,732,763,766,N75;31717_,31718_,31732_,31763_,31766_,34075_;6;31,34;8,940458678;48,69456001
4638;Hofstraße;Darmsheim Hofstraße;de:08115:4638;8115045;Sindelfingen;Darmsheim;BB;47,48;Bus;717,718,732;31717_,31718_,31732_;3;31;8,935880044;48,69532193
